transaction_id,upi_rrn,amount_inr,timestamp,delivery_status,item_consumed,delivery_delay_sec,claim_filed,dispute_reason,is_fraud_label,risk_score,predicted_is_fraud,decision_action,reason_code
TXN_100261,446687999440,12083.06,2026-08-27 17:42:45,DELIVERED,True,3,True,PAID_BUT_NOT_RECEIVED,1,0.96,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100262,434215857886,12916.09,2026-08-24 12:14:45,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0,0.03,0,AUTO_APPROVE_REFUND,VALID_DISPUTE: System timeout confirmed. Order failed and item was not delivered/consumed.
TXN_100263,476470121639,5550.05,2026-08-24 09:08:45,DELIVERED,True,1,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100264,474150284980,1941.47,2026-08-23 04:45:45,DELIVERED,True,11,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100265,493411293563,4006.2,2026-08-23 18:20:45,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0,0.04,0,AUTO_APPROVE_REFUND,VALID_DISPUTE: System timeout confirmed. Order failed and item was not delivered/consumed.
TXN_100266,489431601323,14110.35,2026-08-11 08:30:45,DELIVERED,True,22,True,PAID_BUT_NOT_RECEIVED,1,0.96,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100267,465428766878,472.87,2026-08-31 23:22:45,DELIVERED,True,11,True,PAID_BUT_NOT_RECEIVED,1,0.97,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100268,485535372823,3398.37,2026-08-09 07:12:45,DELIVERED,True,21,True,PAID_BUT_NOT_RECEIVED,1,0.94,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100269,463667973944,13649.88,2026-08-20 04:14:45,DELIVERED,True,11,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100270,414638519259,2182.68,2026-08-08 02:48:45,DELIVERED,True,5,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100271,468701984934,1830.2,2026-08-17 02:37:45,DELIVERED,True,29,True,PAID_BUT_NOT_RECEIVED,1,0.92,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100272,419488614274,5890.82,2026-08-23 07:24:45,DELIVERED,True,22,True,PAID_BUT_NOT_RECEIVED,1,0.91,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100273,458154683949,8851.37,2026-08-13 10:56:45,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0,0.05,0,AUTO_APPROVE_REFUND,VALID_DISPUTE: System timeout confirmed. Order failed and item was not delivered/consumed.
TXN_100274,459637398109,9858.34,2026-08-28 16:39:45,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0,0.08,0,AUTO_APPROVE_REFUND,VALID_DISPUTE: System timeout confirmed. Order failed and item was not delivered/consumed.
TXN_100275,458478780977,14091.89,2026-08-19 03:43:45,DELIVERED,True,1,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100276,450209373135,3337.32,2026-08-26 15:53:45,DELIVERED,True,4,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100277,450918770857,1580.38,2026-08-23 03:23:45,DELIVERED,True,18,True,PAID_BUT_NOT_RECEIVED,1,0.94,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100278,450014150304,1002.2,2026-08-18 23:30:45,DELIVERED,True,7,True,PAID_BUT_NOT_RECEIVED,1,0.93,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100279,417043318752,14240.26,2026-08-27 02:50:45,DELIVERED,True,3,True,PAID_BUT_NOT_RECEIVED,1,0.96,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100280,428616373834,9661.4,2026-09-02 14:24:45,DELIVERED,True,1,True,PAID_BUT_NOT_RECEIVED,1,0.88,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100281,431497181986,14833.43,2026-09-01 02:50:45,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0,0.03,0,AUTO_APPROVE_REFUND,VALID_DISPUTE: System timeout confirmed. Order failed and item was not delivered/consumed.
TXN_100282,409471285830,12464.29,2026-08-31 15:30:45,DELIVERED,True,4,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100283,428288299962,12214.49,2026-08-17 00:39:45,DELIVERED,True,6,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100284,420505756910,11850.79,2026-09-02 13:08:45,DELIVERED,True,1,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100285,421406237849,14814.16,2026-08-31 00:13:45,DELIVERED,True,5,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100286,424904427237,1737.9,2026-08-07 14:19:45,DELIVERED,True,3,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100287,447308464867,11870.77,2026-08-17 06:03:45,DELIVERED,True,10,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100288,401390587865,2696.27,2026-08-08 19:24:45,DELIVERED,True,3,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100289,459020229659,7938.67,2026-08-09 07:35:45,DELIVERED,True,8,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100290,470274422288,8945.62,2026-08-26 23:52:45,DELIVERED,True,9,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100291,406936831070,10935.92,2026-09-05 09:51:45,DELIVERED,True,9,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100292,461425034553,9685.78,2026-08-07 20:11:45,DELIVERED,True,1,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100293,468713406910,12724.75,2026-08-25 19:46:45,DELIVERED,True,22,True,PAID_BUT_NOT_RECEIVED,1,0.98,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100294,464888201959,10714.78,2026-08-26 14:39:45,DELIVERED,True,2,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100295,412452255945,4899.47,2026-08-13 04:11:45,DELIVERED,True,2,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100296,434901727116,9402.33,2026-09-02 01:32:45,DELIVERED,True,9,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100297,446008345930,5775.48,2026-09-02 14:40:45,DELIVERED,True,17,True,PAID_BUT_NOT_RECEIVED,1,0.92,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100298,461396118332,7632.71,2026-08-26 00:03:45,DELIVERED,True,2,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100299,497895602301,1804.77,2026-09-05 05:17:45,DELIVERED,True,21,True,PAID_BUT_NOT_RECEIVED,1,0.48,0,AUTO_APPROVE_REFUND,EDGE_CASE_TIMEOUT: Delayed redemption log misled initial evaluation.
TXN_100300,429487064990,6508.04,2026-08-16 19:44:45,DELIVERED,True,7,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100301,453487370505,6298.25,2026-08-10 18:01:45,DELIVERED,True,6,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100302,444782610420,10010.11,2026-08-23 11:00:45,DELIVERED,True,3,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100303,410626899666,1459.25,2026-08-10 07:24:45,DELIVERED,True,2,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100304,414739797409,11194.38,2026-08-23 09:11:45,DELIVERED,True,26,True,PAID_BUT_NOT_RECEIVED,1,0.99,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100305,473573285650,993.72,2026-08-31 23:34:45,DELIVERED,True,18,True,PAID_BUT_NOT_RECEIVED,1,0.97,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100306,491610131911,1921.25,2026-08-22 12:23:45,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0,0.05,0,AUTO_APPROVE_REFUND,VALID_DISPUTE: System timeout confirmed. Order failed and item was not delivered/consumed.
TXN_100307,493946428319,14122.84,2026-08-25 16:07:45,DELIVERED,True,14,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100308,482839737518,4755.49,2026-08-11 03:19:45,DELIVERED,True,10,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100309,427949124086,2405.48,2026-08-28 08:50:45,DELIVERED,True,8,True,PAID_BUT_NOT_RECEIVED,1,0.91,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100310,416523919663,5316.7,2026-08-31 17:45:45,DELIVERED,True,6,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100311,478505852701,3469.77,2026-08-25 22:52:45,DELIVERED,True,14,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100312,484274662027,10157.15,2026-08-31 18:16:45,DELIVERED,True,1,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100313,437338174438,531.4,2026-08-18 20:39:45,DELIVERED,True,12,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100314,441929229606,13830.91,2026-08-22 09:34:45,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0,0.07,0,AUTO_APPROVE_REFUND,VALID_DISPUTE: System timeout confirmed. Order failed and item was not delivered/consumed.
TXN_100315,421501060640,13060.95,2026-09-01 04:44:45,DELIVERED,True,22,True,PAID_BUT_NOT_RECEIVED,1,0.96,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100316,410311290265,2213.93,2026-09-04 05:45:45,DELIVERED,True,1,True,PAID_BUT_NOT_RECEIVED,1,0.89,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100317,499178344062,8004.19,2026-08-23 13:04:45,DELIVERED,True,7,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100318,444898066791,2445.4,2026-08-20 14:33:45,DELIVERED,True,12,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100319,481352725415,8983.73,2026-08-08 19:37:45,DELIVERED,True,3,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100320,406948562092,10142.13,2026-08-18 19:22:45,DELIVERED,True,8,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100321,458677579897,7336.36,2026-08-26 12:59:45,DELIVERED,True,7,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100322,426943046445,11348.65,2026-08-11 14:29:45,DELIVERED,True,12,True,PAID_BUT_NOT_RECEIVED,1,0.99,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100323,414731366888,4320.37,2026-09-02 10:01:45,DELIVERED,True,16,True,PAID_BUT_NOT_RECEIVED,1,0.94,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100324,492457477971,4695.45,2026-08-16 11:01:45,DELIVERED,True,7,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100325,485832540520,916.25,2026-08-15 17:27:45,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0,0.09,0,AUTO_APPROVE_REFUND,VALID_DISPUTE: System timeout confirmed. Order failed and item was not delivered/consumed.
TXN_100326,439752153596,4989.02,2026-08-06 18:36:45,DELIVERED,True,16,True,PAID_BUT_NOT_RECEIVED,1,0.96,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100327,459042976064,2717.85,2026-08-23 17:27:45,DELIVERED,True,9,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100328,433087016158,7553.91,2026-08-22 13:00:45,DELIVERED,True,3,True,PAID_BUT_NOT_RECEIVED,1,0.91,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100329,407482010533,6599.67,2026-08-27 08:20:45,DELIVERED,True,15,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100330,478653996486,6496.34,2026-08-24 19:54:45,DELIVERED,True,12,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100331,458583962377,4413.78,2026-08-24 20:34:45,DELIVERED,True,1,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100332,447099469026,2660.91,2026-09-03 13:19:45,DELIVERED,True,15,True,PAID_BUT_NOT_RECEIVED,1,0.97,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100333,498062804582,13804.57,2026-08-10 10:25:45,DELIVERED,True,7,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100334,416511934593,3725.42,2026-09-02 05:22:45,DELIVERED,True,7,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100335,410840336593,5996.92,2026-08-20 13:04:45,DELIVERED,True,12,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100336,431522969523,5062.72,2026-08-14 01:48:45,DELIVERED,True,2,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100337,488091854940,1799.0,2026-08-29 15:10:45,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0,0.11,0,AUTO_APPROVE_REFUND,VALID_DISPUTE: System timeout confirmed. Order failed and item was not delivered/consumed.
TXN_100338,450578515117,5331.39,2026-09-04 19:09:45,DELIVERED,True,27,True,PAID_BUT_NOT_RECEIVED,1,0.94,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100339,430699094081,1631.79,2026-08-18 01:45:45,DELIVERED,True,4,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100340,482349551258,2377.76,2026-09-05 06:09:45,DELIVERED,True,2,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100341,489218703185,7462.34,2026-09-01 01:54:45,DELIVERED,True,13,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100342,462618338638,10248.89,2026-09-01 02:44:45,DELIVERED,True,11,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100343,445631973575,12977.28,2026-09-03 23:15:45,DELIVERED,True,6,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100344,460777899235,1117.47,2026-08-26 13:10:45,DELIVERED,True,11,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100345,478489125735,936.96,2026-08-29 12:18:45,DELIVERED,True,2,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100346,461462733704,6833.52,2026-08-09 00:18:45,DELIVERED,True,12,True,PAID_BUT_NOT_RECEIVED,1,0.95,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100347,442226815498,1243.29,2026-08-10 12:47:45,DELIVERED,True,20,True,PAID_BUT_NOT_RECEIVED,1,0.97,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100348,471271030124,5828.79,2026-09-01 20:02:45,DELIVERED,True,9,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100349,460305733356,13644.84,2026-09-01 10:34:45,DELIVERED,True,11,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100350,443758155315,9114.59,2026-08-29 05:47:45,DELIVERED,True,5,True,PAID_BUT_NOT_RECEIVED,1,0.92,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100351,408408353522,6812.79,2026-08-22 01:17:45,DELIVERED,True,12,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100352,469081667586,9727.29,2026-08-08 04:55:45,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0,0.02,0,AUTO_APPROVE_REFUND,VALID_DISPUTE: System timeout confirmed. Order failed and item was not delivered/consumed.
TXN_100353,495553331703,6622.6,2026-08-26 10:07:45,DELIVERED,True,17,True,PAID_BUT_NOT_RECEIVED,1,0.88,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100354,483849564326,2465.32,2026-08-23 09:25:45,DELIVERED,True,15,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100355,452754626239,6190.66,2026-08-21 19:45:45,DELIVERED,True,11,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100356,406862867547,11859.48,2026-09-04 21:11:45,DELIVERED,True,11,True,PAID_BUT_NOT_RECEIVED,1,0.94,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100357,443232762228,1508.14,2026-08-24 00:23:45,DELIVERED,True,5,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100358,499866561465,12788.34,2026-09-02 20:28:45,DELIVERED,True,14,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100359,443595521486,1314.38,2026-08-12 20:38:45,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0,0.07,0,AUTO_APPROVE_REFUND,VALID_DISPUTE: System timeout confirmed. Order failed and item was not delivered/consumed.
TXN_100360,451182036291,4722.45,2026-09-05 06:45:45,DELIVERED,True,12,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100361,454383456408,2021.38,2026-08-10 06:42:45,DELIVERED,True,5,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100362,453940159561,9688.05,2026-08-21 08:57:45,DELIVERED,True,27,True,PAID_BUT_NOT_RECEIVED,1,0.42,0,AUTO_APPROVE_REFUND,EDGE_CASE_TIMEOUT: Delayed redemption log misled initial evaluation.
TXN_100363,490743183237,10572.18,2026-08-30 09:07:45,DELIVERED,True,2,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100364,492968968681,6408.75,2026-08-22 21:22:45,DELIVERED,True,1,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100365,440212050793,2785.92,2026-08-16 04:07:45,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0,0.05,0,AUTO_APPROVE_REFUND,VALID_DISPUTE: System timeout confirmed. Order failed and item was not delivered/consumed.
TXN_100366,467715125310,2960.88,2026-08-12 16:25:45,DELIVERED,True,3,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100367,438986127188,12681.98,2026-08-11 00:38:45,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0,0.07,0,AUTO_APPROVE_REFUND,VALID_DISPUTE: System timeout confirmed. Order failed and item was not delivered/consumed.
TXN_100368,406556403444,9962.75,2026-09-03 13:13:45,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0,0.03,0,AUTO_APPROVE_REFUND,VALID_DISPUTE: System timeout confirmed. Order failed and item was not delivered/consumed.
TXN_100369,482167229980,5713.13,2026-08-13 19:23:45,DELIVERED,True,3,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100370,498059880341,11589.36,2026-08-13 22:58:45,DELIVERED,True,12,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100371,406174760287,6221.79,2026-08-17 05:36:45,DELIVERED,True,8,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100372,441277193030,11310.63,2026-08-26 20:30:45,DELIVERED,True,4,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100373,432358331508,4711.07,2026-08-27 18:27:45,DELIVERED,True,15,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100374,429356588487,5580.83,2026-09-01 09:13:45,DELIVERED,True,15,True,PAID_BUT_NOT_RECEIVED,1,0.89,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100375,470359606362,7959.15,2026-08-13 19:10:45,DELIVERED,True,14,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100376,419776878922,13107.73,2026-08-08 19:09:45,DELIVERED,True,11,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100377,474608787877,14020.97,2026-08-29 21:40:45,DELIVERED,True,28,True,PAID_BUT_NOT_RECEIVED,1,0.94,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100378,439190192608,1349.74,2026-08-13 17:16:45,DELIVERED,True,5,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100379,419384702407,12482.6,2026-08-10 14:20:45,DELIVERED,True,30,True,PAID_BUT_NOT_RECEIVED,1,0.95,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100380,455949122451,893.53,2026-08-29 06:29:45,DELIVERED,True,6,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100381,452552266663,14918.43,2026-08-23 11:40:45,DELIVERED,True,4,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100382,443070737542,13969.31,2026-09-05 00:05:45,DELIVERED,True,11,True,PAID_BUT_NOT_RECEIVED,1,0.99,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100383,420578823157,2150.23,2026-08-19 11:30:45,DELIVERED,True,30,True,PAID_BUT_NOT_RECEIVED,1,0.92,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100384,467988308317,10471.47,2026-08-12 17:45:45,FAILED,False,0,True,PAID_BUT_NOT_RECEIVED,0,0.04,0,AUTO_APPROVE_REFUND,VALID_DISPUTE: System timeout confirmed. Order failed and item was not delivered/consumed.
TXN_100385,497748478439,7089.74,2026-09-03 10:17:45,DELIVERED,True,1,True,PAID_BUT_NOT_RECEIVED,1,0.89,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
TXN_100386,412480562887,383.16,2026-08-16 05:43:45,DELIVERED,True,27,True,PAID_BUT_NOT_RECEIVED,1,0.48,0,AUTO_APPROVE_REFUND,EDGE_CASE_TIMEOUT: Delayed redemption log misled initial evaluation.
TXN_100387,473656625913,14109.37,2026-09-03 03:13:45,DELIVERED,True,9,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100388,414702767251,11664.97,2026-08-17 05:43:45,DELIVERED,True,5,False,NONE,0,0.05,0,PASS_NO_ACTION,Standard transaction - no active dispute claim.
TXN_100389,404818301957,3652.75,2026-09-04 12:04:45,DELIVERED,True,26,True,PAID_BUT_NOT_RECEIVED,1,0.96,1,DEFEND_NPCI_DISPUTE,FRIENDLY_FRAUD_DETECTED: Product delivered and redeemed. Claim 'PAID_BUT_NOT_RECEIVED' contradicts delivery evidence.
